time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-09 11:02:24.516 UTC, ,125,3160717,1288,14784,80, ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,47,22, , , , , , , , , , , , , ,32013,15, ,30139, , , , , ,15,15, , , , , ,4,185, , , , , , , , , , , , , , , , , , , , , , , , ,1478689344486,3145728, , , ,30,0, , , ,2, , , ,3, , , , ,30, ,2048,1, , , , ,194560,47, , , , , , , , ,1,9,33640192,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:02:24.525 UTC, ,125,3168741,1288,22888, , ,5,1,14,2,0.14, , , , , , , ,5,5, , ,1,3,2,8, ,8,6, , , , , , , , , , , , , ,32013,15, ,30139, , , , , ,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478689344486,3145728, , , ,11,0, , , ,1, , , ,3, , , , ,11,1, , , , , , ,24576,12, , , , , , , , , , ,34277080,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,9, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:02:24.551 UTC, ,125,3160741,1288,14808,80, ,3,1,24,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,49,23, , , , , , , , , , , , , ,34179,16, ,32375, , , , , ,15,15, , , , , ,5,196, , , , , , , , , , , , , , , , , , , , , , , , ,1478689344530,3145728, , , ,32,0, , , ,2, , , ,3, , , , ,32, ,2048,1, , , , ,215040,51, , , , , , , , ,1,9,41064312,2, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:02:24.557 UTC, ,125,3168765,1288,22912, , ,5,1,16,2,0.13, , , , , , , ,5,5, , ,1,3,2,8, ,8,6, , , , , , , , , , , , , ,34179,16, ,32375, , , , , ,15,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478689344530,3145728, , , ,11,0, , , ,1, , , ,3, , , , ,11,1, , , , , , ,24576,12, , , , , , , , , , ,41064312,2, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,9, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:02:29.856 UTC, ,125,3169093,1288,22936,304, ,5,2,32,5,0.16, , , , , , , ,5,5, ,2,2,3,2,8, ,58,27, , , , , , , , , , , , , ,36265,17, ,34556, , , , , ,14,14, , , , , ,5,205, , , , , , , , , , , , , , , , , , , , , , , , ,1478689349821,3145728, , , ,41,0, , , ,3, , , ,3, , , , ,41,1,2048,1, , , , ,235520,61, , , , , , , , ,2,15,16576208,1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:02:29.862 UTC, ,125,3168789,1288,22936, , ,5, ,5, , , , , , , , , ,5,5, , , ,3,2,8, ,3,3, , , , , , , , , , , , , ,36265,17, ,34556, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478689349821,3145728, , , ,3,0, , , , , , , ,3, , , , ,3,1, , , , , , ,6144,3, , , , , , , , , , ,16576208,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,9, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:02:43.711 UTC, ,125,3160709,1288,14856, , ,3,1,24,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,53,25, , , , , , , , , , , , , ,38482,18, ,36642, , , , , ,14,14, , , , , ,5,216, , , , , , , , , , , , , , , , , , , , , , , , ,1478689363693,3145728, , , ,34,0, , , ,2, , , ,3, , , , ,34, ,2048,1, , , , ,219136,53, , , , , , , , ,2,15,23670392,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:02:43.717 UTC, ,125,3168813,1288,22960, , ,5,1,16,2,0.13, , , , , , , ,5,5, , ,1,3,2,8, ,8,6, , , , , , , , , , , , , ,38482,18, ,36642, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478689363693,3145728, , , ,11,0, , , ,1, , , ,3, , , , ,11,1, , , , , , ,24576,12, , , , , , , , , , ,23670392,1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,9, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:02:48.890 UTC, ,125,3164053,1288,17976,224, ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,3,2,6, ,59,28, , , , , , , , , , , , , ,40600,19, ,38859, , , , , ,13,13, , , , , ,5,225, , , , , , , , , , , , , , , , , , , , , , , , ,1478689368866,3145728, , , ,38,0, , , ,3, , , ,3, , , , ,38,1,2048,1, , , , ,231424,59, , , , , , , , ,2,15,30764504,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:03:48.898 UTC, ,125,3168037,1288,21912,272, ,5,1,177,1,0.01, , , , , , , ,5,5, , ,1,3,2,8, ,117,4, , , , , , , , , , , , , ,40600,19, ,38859, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478689368866,3145728, , , ,8,0, , , , , , , ,3, , , , ,8,1, , , , , , ,14336,7, , , , , , , , , , ,32983152,1, , , , , , ,276, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,9, ,14, ,84, , , , , , , , , , ,70, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 11:04:48.906 UTC, ,125,3168037,1288,21912,272, ,5, , , , , , , , , , , ,5,5, , , ,3,2,8, , , , , , , , , , , , , , , , ,40600,19, ,38859, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478689368866,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33323960,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
