time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-11-09 13:17:02.542 UTC, ,125,3166901,1288,21048, , ,5, ,13,2,0.15, , , , , , , ,5,5, , , ,3,2,8, ,6,5, , , , , , , , , , , , , ,27851,20, ,26662, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697422414,3145728, , , ,9,0, , , , , , , ,3, , , , ,9,1, , , , , , ,18432,9, , , , , , , , ,1,8,12473664,1, , , , , , ,9, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,8, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:06.024 UTC, ,125,3164181,1288,18024,304, ,4,1,36,4,0.11, , , , , , , ,4,4, ,2,1,3,1,7, ,66,34, , , , , , , , , , , , , ,29064,21, ,28130, , , , , ,14,14, , , , , ,4,245, , , , , , , , , , , , , , , , , , , , , , , , ,1478697425981,3145728, , , ,44,0, , , ,3, , , ,3, , , , ,44,1,2048,1, , , , ,225280,62, , , , , , , , ,1,8,19259480,1, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,9, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:06.027 UTC, ,125,3167053,1288,21200, , ,5, ,2,1,0.50, , , , , , , ,5,5, , , ,3,2,8, ,1, , , , , , , , , , , , , , ,29064,21, ,28130, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697425981,3145728, , , ,3,0, , , , , , , ,3, , , , ,3,1, , , , , , ,6144,3, , , , , , , , , , ,19259480,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:08.737 UTC, ,125,3167509,1288,21352,304, ,5,1,29,5,0.17, , , , , , , ,5,5, ,2,1,3,3,7, ,65,31, , , , , , , , , , , , , ,30523,22, ,29343, , , , , ,14,14, , , , , ,4,256, , , , , , , , , , , , , , , , , , , , , , , , ,1478697428712,3145728, , , ,44,0, , , ,3, , , ,3, , , , ,44,1,2048,1, , , , ,225280,62, , , , , , , , ,1,8,26036224,1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:08.741 UTC, ,125,3167205,1288,21352, , ,5, ,6, , , , , , , , , ,5,5, , , ,3,2,8, ,4,4, , , , , , , , , , , , , ,30523,22, ,29343, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697428712,3145728, , , ,4,0, , , , , , , ,3, , , , ,4,1, , , , , , ,8192,4, , , , , , , , , , ,26036224,1, , , , , , ,8, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,2, , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:15.700 UTC, ,125,3160829,1288,14976, , ,3,1,23,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,63,30, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , ,4,265, , , , , , , , , , , , , , , , , , , , , , , , ,1478697435335,3145728, , , ,39,0, , , ,2, , , ,3, , , , ,39, ,2048,1, , , , ,212992,56, , , , , , , , , , ,25588936,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:15.761 UTC, ,125,3167101,1288,21248, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697435335,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,27635016,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:21.801 UTC, ,125,3167405,1288,21248,304, ,5,1,32,5,0.16, , , , , , , ,5,5, ,2,1,3,2,8, ,70,35, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , ,4,265, , , , , , , , , , , , , , , , , , , , , , , , ,1478697441751,3145728, , , ,41,0, , , ,3, , , ,3, , , , ,41,1,2048,1, , , , ,225280,62, , , , , , , , ,1,9,11950520,1, , , , , , ,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:21.806 UTC, ,125,3167101,1288,21248, , ,5, ,3, , , , , , , , , ,5,5, , , ,3,2,8, ,1,1, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697441751,3145728, , , ,8,0, , , , , , , ,3, , , , ,8,1, , , , , , ,10240,5, , , , , , , , , , ,11950552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:23.400 UTC, ,125,3167101,1288,21248, , ,5,1,34,5,0.15, , , , , , , ,5,5, ,2,1,3,2,8, ,71,36, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , ,4,265, , , , , , , , , , , , , , , , , , , , , , , , ,1478697443363,3145728, , , ,49,0, , , ,3, , , ,3, , , , ,49,1,2048,1, , , , ,235520,67, , , , , , , , ,1,9,18523872,1, , , , , , ,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:23.406 UTC, ,125,3167101,1288,21248, , ,5, , , , , , , , , , , ,5,5, , , ,3,2,8, , , , , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697443363,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18523872,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:26.784 UTC, ,125,3160965,1288,14976,136, ,3,1,25,3,0.12, , , , , , , ,3,3, ,2,1,2,1,5, ,64,31, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , ,4,265, , , , , , , , , , , , , , , , , , , , , , , , ,1478697446756,3145728, , , ,40,0, , , ,3, , , ,3, , , , ,40,1,2048,1, , , , ,217088,58, , , , , , , , ,1,9,25314728,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:26.789 UTC, ,125,3167101,1288,21248, , ,5, ,10,2,0.20, , , , , , , ,5,5, , , ,3,2,8, ,7,5, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697446756,3145728, , , ,9,0, , , , , , , ,3, , , , ,9,1, , , , , , ,18432,9, , , , , , , , , , ,25314728,1, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:28.752 UTC, ,125,3167101,1288,21248, , ,5,1,34,5,0.15, , , , , , , ,5,5, ,2,1,3,2,8, ,71,36, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , ,4,265, , , , , , , , , , , , , , , , , , , , , , , , ,1478697448724,3145728, , , ,49,0, , , ,3, , , ,3, , , , ,49,1,2048,1, , , , ,235520,67, , , , , , , , ,1,9,31879848,1, , , , , , ,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:28.753 UTC, ,125,3167101,1288,21248, , ,5, , , , , , , , , , , ,5,5, , , ,3,2,8, , , , , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697448724,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31879848,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:49.956 UTC, ,125,3160829,1288,14976, , ,3,1,23,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,63,30, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , ,4,265, , , , , , , , , , , , , , , , , , , , , , , , ,1478697469574,3145728, , , ,39,0, , , ,2, , , ,3, , , , ,39, ,2048,1, , , , ,212992,56, , , , , , , , , , ,25620560,1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:50.017 UTC, ,125,3167101,1288,21248, , ,5, ,11,2,0.18, , , , , , , ,5,5, , , ,3,2,8, ,8,6, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697469574,3145728, , , ,10,0, , , ,1, , , ,3, , , , ,10,1, , , , , , ,22528,11, , , , , , , , , , ,27665496,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:54.238 UTC, ,125,3164229,1288,18072,304, ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,3,2,6, ,67,32, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , ,4,265, , , , , , , , , , , , , , , , , , , , , , , , ,1478697474182,3145728, , , ,42,0, , , ,3, , , ,3, , , , ,42,1,2048,1, , , , ,223232,60, , , , , , , , ,1,7,11607136,1, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:54.244 UTC, ,125,3167101,1288,21248, , ,5, ,7,1,0.14, , , , , , , ,5,5, , , ,3,2,8, ,4,4, , , , , , , , , , , , , ,31770,23, ,30802, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697474182,3145728, , , ,7,0, , , , , , , ,3, , , , ,7,1, , , , , , ,12288,7, , , , , , , , , , ,11947944,1, , , , , , ,5, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:56.168 UTC, ,125,3160933,1288,15000,80, ,3,1,24,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,66,32, , , , , , , , , , , , , ,33033,24, ,32049, , , , , ,13,13, , , , , ,5,276, , , , , , , , , , , , , , , , , , , , , , , , ,1478697476127,3145728, , , ,41,0, , , ,3, , , ,3, , , , ,41,1,2048,1, , , , ,235520,61, , , , , , , , ,1,7,18757808,1, , , , , , ,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:56.171 UTC, ,125,3166997,1288,21144, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,3,3,7, ,3,1, , , , , , , , , , , , , ,33033,24, ,32049, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697476127,3145728, , , ,5,0, , , , , , , ,3, , , , ,5,1, , , , , , ,10240,5, , , , , , , , , , ,18757808,1, , , , , , ,5, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:57.349 UTC, ,125,3160933,1288,15000,80, ,3,1,24,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,65,31, , , , , , , , , , , , , ,33033,24, ,32049, , , , , ,13,13, , , , , ,5,276, , , , , , , , , , , , , , , , , , , , , , , , ,1478697477321,3145728, , , ,40,0, , , ,3, , , ,3, , , , ,41, ,2048,1, , , , ,231424,59, , , , , , , , ,1,7,25549584,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:17:57.352 UTC, ,125,3166997,1288,21144, , ,5, ,6,2,0.33, , , , , , , ,5,5, , , ,3,3,7, ,4,2, , , , , , , , , , , , , ,33033,24, ,32049, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697477321,3145728, , , ,6,0, , , , , , , ,3, , , , ,5,1, , , , , , ,14336,7, , , , , , , , , , ,26188080,1, , , , , , ,6, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:18:02.254 UTC, ,125,3160853,1288,15000, , ,3,1,23,3,0.13, , , , , , , ,3,3, ,2,1,2,1,5, ,65,31, , , , , , , , , , , , , ,33033,24, ,32049, , , , , ,13,13, , , , , ,5,276, , , , , , , , , , , , , , , , , , , , , , , , ,1478697481891,3145728, , , ,40,0, , , ,2, , , ,3, , , , ,40, ,2048,1, , , , ,231424,59, , , , , , , , , , ,25615768,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:18:02.260 UTC, ,125,3166997,1288,21144, , ,5, ,7,2,0.29, , , , , , , ,5,5, , , ,3,3,7, ,4,2, , , , , , , , , , , , , ,33033,24, ,32049, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697481891,3145728, , , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,14336,7, , , , , , , , , , ,25615768,1, , , , , , ,6, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:18:04.623 UTC, ,125,3161077,1288,15000,224, ,4,1,27,3,0.11, , , , , , , ,3,4, ,2,1,3,2,5, ,69,33, , , , , , , , , , , , , ,33033,24, ,32049, , , , , ,13,13, , , , , ,5,276, , , , , , , , , , , , , , , , , , , , , , , , ,1478697484589,3145728, , , ,41,0, , , ,3, , , ,3, , , , ,41,1,2048,1, , , , ,235520,61, , , , , , , , , , ,33916984,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-11-09 13:18:04.625 UTC, ,125,3166997,1288,21144, , ,5, ,3,2,0.67, , , , , , , ,5,5, , , ,3,3,7, , , , , , , , , , , , , , , , ,33033,24, ,32049, , , , , ,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1478697484589,3145728, , , ,5,0, , , , , , , ,3, , , , ,5,1, , , , , , ,10240,5, , , , , , , , , , ,33916984,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
